Date,Adj Close,2-year,5-year,10-year,T10Y2Y,VIXCLS,UNRATE,CPIAUCSL,FEDFUNDS,GDP
2014-08-07,21.07968521118164,0.44,1.6,2.43,1.99,16.66,6.061290322580645,237.46329032258066,0.09,17847.602858695653
2014-08-08,21.137693405151367,0.45,1.62,2.44,1.99,15.77,6.054838709677419,237.46383870967742,0.09,17848.775152173912
2014-08-11,21.416582107543945,0.47,1.62,2.44,1.97,14.23,6.035483870967742,237.46548387096774,0.09,17852.292032608697
2014-08-12,21.412126541137695,0.45,1.63,2.46,2.01,14.13,6.029032258064516,237.46603225806453,0.09,17853.464326086956
2014-08-13,21.695478439331055,0.43,1.59,2.43,2.0,12.9,6.02258064516129,237.4665806451613,0.09,17854.63661956522
2014-08-14,21.753494262695312,0.42,1.58,2.4,1.98,12.42,6.016129032258064,237.46712903225807,0.09,17855.80891304348
2014-08-15,21.860584259033203,0.42,1.55,2.34,1.92,13.15,6.009677419354839,237.46767741935486,0.09,17856.98120652174
2014-08-18,22.123857498168945,0.44,1.58,2.39,1.95,12.32,5.990322580645161,237.46932258064516,0.09,17860.498086956522
2014-08-19,22.42951774597168,0.46,1.59,2.4,1.94,12.21,5.983870967741936,237.46987096774194,0.09,17861.67038043478
2014-08-20,22.438444137573242,0.49,1.65,2.43,1.94,11.78,5.97741935483871,237.47041935483873,0.09,17862.842673913045
2014-08-21,22.440673828125,0.49,1.64,2.41,1.92,11.76,5.970967741935484,237.47096774193548,0.09,17864.014967391304
2014-08-22,22.60577964782715,0.53,1.68,2.4,1.87,11.47,5.964516129032258,237.47151612903227,0.09,17865.187260869567
2014-08-25,22.654861450195312,0.53,1.69,2.39,1.86,11.7,5.945161290322581,237.4731612903226,0.09,17868.704141304348
2014-08-26,22.50984001159668,0.52,1.68,2.39,1.87,11.63,5.938709677419355,237.47370967741935,0.09,17869.87643478261
2014-08-27,22.7864933013916,0.51,1.65,2.37,1.86,11.78,5.932258064516129,237.47425806451614,0.09,17871.04872826087
2014-08-28,22.81327247619629,0.5,1.63,2.34,1.84,12.05,5.925806451612903,237.47480645161292,0.09,17872.22102173913
2014-08-29,22.869056701660156,0.48,1.63,2.35,1.87,11.98,5.919354838709678,237.47535483870968,0.09,17873.393315217392
2014-09-02,23.04754066467285,0.53,1.69,2.42,1.89,12.25,5.8933333333333335,237.47543333333334,0.09,17878.082489130436
2014-09-03,22.07477378845215,0.52,1.69,2.41,1.89,12.36,5.886666666666667,237.47386666666668,0.09,17879.254782608696
2014-09-04,21.891813278198242,0.54,1.71,2.45,1.91,12.64,5.880000000000001,237.47230000000002,0.09,17880.42707608696
2014-09-05,22.081470489501953,0.52,1.69,2.46,1.94,12.09,5.873333333333334,237.47073333333333,0.09,17881.599369565218
2014-09-08,21.945371627807617,0.54,1.72,2.48,1.94,12.66,5.8533333333333335,237.46603333333334,0.09,17885.11625
2014-09-09,21.862815856933594,0.56,1.76,2.5,1.94,13.5,5.846666666666667,237.46446666666668,0.09,17886.288543478262
2014-09-10,22.534381866455078,0.58,1.79,2.54,1.96,12.88,5.84,237.4629,0.09,17887.46083695652
2014-09-11,22.63032341003418,0.58,1.79,2.54,1.96,12.8,5.833333333333334,237.46133333333333,0.09,17888.633130434784
2014-09-12,22.68163299560547,0.58,1.83,2.62,2.04,13.31,5.826666666666667,237.45976666666667,0.09,17889.805423913043
2014-09-15,22.674945831298828,0.58,1.8,2.6,2.02,14.12,5.806666666666667,237.45506666666668,0.09,17893.32230434783
2014-09-16,22.503149032592773,0.55,1.78,2.6,2.05,12.73,5.800000000000001,237.45350000000002,0.09,17894.494597826088
2014-09-17,22.663787841796875,0.59,1.82,2.62,2.03,12.65,5.793333333333334,237.45193333333333,0.09,17895.66689130435
2014-09-18,22.710643768310547,0.59,1.85,2.63,2.04,12.03,5.786666666666667,237.45036666666667,0.09,17896.83918478261
2014-09-19,22.52545738220215,0.59,1.83,2.59,2.0,12.11,5.78,237.4488,0.09,17898.011478260873
2014-09-22,22.54776382446289,0.58,1.8,2.57,1.99,13.69,5.76,237.4441,0.09,17901.528358695654
2014-09-23,22.900285720825195,0.57,1.78,2.54,1.97,14.93,5.753333333333334,237.44253333333333,0.09,17902.700652173913
2014-09-24,22.70171546936035,0.59,1.82,2.57,1.98,13.27,5.746666666666667,237.44096666666667,0.09,17903.872945652176
2014-09-25,21.83603858947754,0.56,1.75,2.52,1.96,15.64,5.74,237.4394,0.09,17905.045239130435
2014-09-26,22.478601455688477,0.59,1.8,2.54,1.95,14.85,5.733333333333333,237.43783333333334,0.09,17906.217532608698
2014-09-29,22.3358154296875,0.58,1.77,2.5,1.92,15.98,5.713333333333334,237.43313333333333,0.09,17909.73441304348
2014-09-30,22.478601455688477,0.58,1.78,2.52,1.94,16.31,5.706666666666667,237.43156666666667,0.09,17910.906706521742
2014-10-01,22.128313064575195,0.53,1.69,2.42,1.89,16.71,5.7,237.43,0.09,17912.079
2014-10-02,22.288957595825195,0.53,1.7,2.44,1.91,16.16,5.703225806451613,237.4155806451613,0.09,17913.725195652176
2014-10-03,22.226484298706055,0.57,1.73,2.45,1.88,14.55,5.706451612903226,237.4011612903226,0.09,17915.37139130435
2014-10-06,22.226484298706055,0.54,1.7,2.43,1.89,15.46,5.716129032258064,237.35790322580647,0.09,17920.30997826087
2014-10-07,22.032379150390625,0.52,1.64,2.36,1.84,17.2,5.719354838709678,237.34348387096776,0.09,17921.956173913044
2014-10-08,22.489761352539062,0.46,1.57,2.35,1.89,15.11,5.72258064516129,237.32906451612905,0.09,17923.60236956522
2014-10-09,22.538843154907227,0.46,1.58,2.34,1.88,18.76,5.725806451612903,237.31464516129031,0.09,17925.248565217393
2014-10-10,22.474140167236328,0.45,1.55,2.31,1.86,21.24,5.7290322580645165,237.3002258064516,0.09,17926.894760869567
2014-10-13,22.268875122070312,,,,1.86,24.64,5.7387096774193544,237.25696774193548,0.09,17931.833347826087
2014-10-14,22.032379150390625,0.39,1.45,2.21,1.82,22.79,5.741935483870968,237.24254838709678,0.09,17933.47954347826
2014-10-15,21.762413024902344,0.34,1.37,2.15,1.81,26.25,5.745161290322581,237.22812903225807,0.09,17935.125739130435
2014-10-16,21.476831436157227,0.35,1.39,2.17,1.82,25.2,5.748387096774193,237.21370967741936,0.09,17936.77193478261
2014-10-17,21.791418075561523,0.39,1.44,2.22,1.83,21.99,5.751612903225807,237.19929032258065,0.09,17938.418130434784
2014-10-20,22.257722854614258,0.37,1.41,2.2,1.83,18.57,5.7612903225806456,237.15603225806453,0.09,17943.356717391307
2014-10-21,22.86235237121582,0.38,1.44,2.23,1.85,16.08,5.764516129032258,237.14161290322582,0.09,17945.002913043478
2014-10-22,22.97837257385254,0.41,1.46,2.25,1.84,17.87,5.767741935483871,237.1271935483871,0.09,17946.649108695652
2014-10-23,23.388898849487305,0.41,1.52,2.29,1.88,16.53,5.7709677419354835,237.1127741935484,0.09,17948.295304347826
2014-10-24,23.475921630859375,0.41,1.52,2.29,1.88,16.11,5.774193548387097,237.0983548387097,0.09,17949.9415
2014-10-27,23.451377868652344,0.41,1.51,2.27,1.86,16.04,5.783870967741936,237.05509677419354,0.09,17954.880086956524
2014-10-28,23.815044403076172,0.42,1.53,2.3,1.88,14.39,5.787096774193548,237.04067741935484,0.09,17956.526282608695
2014-10-29,23.948915481567383,0.48,1.61,2.34,1.86,15.15,5.790322580645161,237.02625806451613,0.09,17958.17247826087
2014-10-30,23.86859703063965,0.48,1.58,2.32,1.84,14.52,5.793548387096774,237.01183870967742,0.09,17959.818673913043
2014-10-31,24.096168518066406,0.5,1.62,2.35,1.85,14.03,5.796774193548387,236.9974193548387,0.09,17961.464869565218
2014-11-03,24.40853500366211,0.52,1.63,2.36,1.84,14.73,5.786666666666666,236.93426666666667,0.092,17966.40345652174
2014-11-04,24.23004150390625,0.52,1.63,2.35,1.83,14.89,5.779999999999999,236.9099,0.093,17968.049652173915
2014-11-05,24.288049697875977,0.52,1.63,2.36,1.84,14.17,5.773333333333333,236.88553333333334,0.094,17969.695847826086
2014-11-06,24.357507705688477,0.54,1.67,2.39,1.85,13.67,5.766666666666667,236.86116666666666,0.095,17971.34204347826
2014-11-07,24.42698097229004,0.51,1.6,2.32,1.81,13.12,5.76,236.8368,0.096,17972.988239130435
2014-11-10,24.38664436340332,0.55,1.65,2.38,1.83,12.67,5.74,236.7637,0.099,17977.926826086958
2014-11-11,24.581588745117188,,,,1.83,12.92,5.733333333333333,236.73933333333335,0.09999999999999999,17979.573021739132
2014-11-12,24.928913116455078,0.55,1.65,2.37,1.82,13.02,5.726666666666667,236.71496666666667,0.10099999999999999,17981.219217391306
2014-11-13,25.280723571777344,0.53,1.64,2.35,1.82,13.79,5.72,236.69060000000002,0.102,17982.865413043477
2014-11-14,25.58547019958496,0.54,1.62,2.32,1.78,13.31,5.713333333333333,236.66623333333334,0.103,17984.51160869565
2014-11-17,25.54290199279785,0.54,1.64,2.34,1.8,13.99,5.693333333333333,236.59313333333333,0.106,17989.450195652174
2014-11-18,25.874528884887695,0.53,1.63,2.32,1.79,13.86,5.6866666666666665,236.56876666666668,0.107,17991.09639130435
2014-11-19,25.695268630981445,0.54,1.66,2.36,1.82,13.96,5.68,236.5444,0.108,17992.742586956523
2014-11-20,26.06276512145996,0.53,1.64,2.34,1.81,13.58,5.673333333333333,236.52003333333334,0.109,17994.388782608694
2014-11-21,26.098615646362305,0.53,1.63,2.31,1.78,12.9,5.666666666666666,236.49566666666666,0.11,17996.03497826087
2014-11-24,26.582626342773438,0.53,1.62,2.3,1.77,12.62,5.6466666666666665,236.42256666666668,0.11299999999999999,18000.97356521739
2014-11-25,26.35181999206543,0.51,1.58,2.27,1.76,12.25,5.64,236.3982,0.11399999999999999,18002.619760869566
2014-11-26,26.66554069519043,0.53,1.56,2.24,1.71,12.07,5.633333333333333,236.37383333333335,0.11499999999999999,18004.26595652174
2014-11-28,26.649860382080078,0.47,1.49,2.18,1.71,13.33,5.619999999999999,236.32510000000002,0.11699999999999999,18007.558347826085
2014-12-01,25.7849063873291,0.49,1.52,2.22,1.73,14.29,5.6,236.252,0.12,18012.496934782608
2014-12-02,25.68630599975586,0.55,1.59,2.28,1.73,12.85,5.603225806451612,236.20345161290322,0.11967741935483871,18014.143130434783
2014-12-03,25.97761344909668,0.57,1.61,2.29,1.72,12.47,5.606451612903226,236.15490322580646,0.11935483870967742,18015.789326086957
2014-12-04,25.879016876220703,0.55,1.59,2.25,1.7,12.38,5.609677419354838,236.10635483870968,0.11903225806451613,18017.43552173913
2014-12-05,25.769224166870117,0.65,1.69,2.31,1.66,11.82,5.612903225806451,236.05780645161292,0.11870967741935483,18019.081717391306
2014-12-08,25.186607360839844,0.64,1.67,2.26,1.62,14.21,5.62258064516129,235.9121612903226,0.11774193548387096,18024.020304347825
2014-12-09,25.572025299072266,0.64,1.63,2.22,1.58,14.89,5.625806451612903,235.86361290322583,0.11741935483870967,18025.6665
2014-12-10,25.085777282714844,0.59,1.58,2.18,1.59,18.53,5.629032258064516,235.81506451612904,0.11709677419354839,18027.312695652174
2014-12-11,25.011829376220703,0.62,1.62,2.19,1.57,20.08,5.632258064516129,235.76651612903228,0.1167741935483871,18028.958891304348
2014-12-12,24.588314056396484,0.56,1.53,2.1,1.54,21.08,5.635483870967742,235.7179677419355,0.11645161290322581,18030.605086956522
2014-12-15,24.252193450927734,0.6,1.58,2.12,1.52,20.42,5.645161290322581,235.57232258064516,0.11548387096774193,18035.543673913042
2014-12-16,23.920549392700195,0.58,1.53,2.07,1.49,23.57,5.648387096774194,235.5237741935484,0.11516129032258064,18037.189869565216
2014-12-17,24.516611099243164,0.62,1.61,2.14,1.52,19.44,5.651612903225806,235.47522580645162,0.11483870967741935,18038.83606521739
2014-12-18,25.24262237548828,0.67,1.68,2.22,1.55,16.81,5.654838709677419,235.42667741935486,0.11451612903225807,18040.482260869565
2014-12-19,25.04767608642578,0.67,1.66,2.17,1.5,16.49,5.658064516129032,235.37812903225807,0.11419354838709678,18042.12845652174
2014-12-22,25.307615280151367,0.71,1.67,2.17,1.46,15.25,5.667741935483871,235.23248387096774,0.1132258064516129,18047.06704347826
2014-12-23,25.217981338500977,0.73,1.76,2.26,1.53,14.8,5.670967741935484,235.18393548387098,0.11290322580645161,18048.713239130433
2014-12-24,25.09921646118164,0.73,1.76,2.27,1.54,14.37,5.674193548387096,235.1353870967742,0.11258064516129032,18050.359434782607
2014-12-26,25.54290199279785,0.73,1.75,2.25,1.52,14.5,5.680645161290323,235.03829032258065,0.11193548387096774,18053.651826086956
2014-12-29,25.52496910095215,0.72,1.72,2.22,1.5,15.06,5.690322580645161,234.89264516129035,0.11096774193548387,18058.590413043476
2014-12-30,25.2135009765625,0.69,1.68,2.2,1.51,15.92,5.693548387096774,234.84409677419356,0.11064516129032258,18060.23660869565
2014-12-31,24.733970642089844,0.67,1.65,2.17,1.5,19.2,5.6967741935483875,234.7955483870968,0.11032258064516129,18061.882804347824
2015-01-02,24.498687744140625,0.66,1.61,2.12,1.46,17.79,5.693548387096774,234.76619354838712,0.11,18065.931833333332
2015-01-05,23.808513641357422,0.68,1.57,2.04,1.36,19.92,5.674193548387097,234.8237741935484,0.11,18073.140333333333
2015-01-06,23.810758590698242,0.65,1.5,1.97,1.32,21.12,5.667741935483871,234.8429677419355,0.11,18075.543166666666
2015-01-07,24.144634246826172,0.62,1.47,1.96,1.34,19.31,5.661290322580645,234.8621612903226,0.11,18077.946
2015-01-08,25.072324752807617,0.62,1.5,2.03,1.41,17.01,5.65483870967742,234.88135483870968,0.11,18080.348833333333
2015-01-09,25.09921646118164,0.59,1.45,1.98,1.39,17.55,5.648387096774194,234.9005483870968,0.11,18082.751666666667
2015-01-12,24.480762481689453,0.56,1.39,1.92,1.36,19.6,5.629032258064516,234.95812903225809,0.11,18089.960166666664
2015-01-13,24.698122024536133,0.54,1.37,1.91,1.37,20.56,5.622580645161291,234.97732258064516,0.11,18092.362999999998
2015-01-14,24.604001998901367,0.51,1.33,1.86,1.35,21.48,5.616129032258065,234.99651612903227,0.11,18094.76583333333
2015-01-15,23.93623924255371,0.44,1.22,1.77,1.33,22.39,5.609677419354838,235.01570967741938,0.11,18097.168666666665
2015-01-16,23.750255584716797,0.49,1.29,1.83,1.34,20.95,5.603225806451613,235.03490322580646,0.11,18099.5715
2015-01-20,24.36199188232422,0.53,1.31,1.82,1.29,19.89,5.577419354838709,235.11167741935486,0.11,18109.182833333332
2015-01-21,24.54798126220703,0.53,1.35,1.87,1.34,18.85,5.570967741935484,235.13087096774194,0.11,18111.585666666666
2015-01-22,25.186607360839844,0.53,1.39,1.9,1.37,16.4,5.564516129032258,235.15006451612905,0.11,18113.9885
2015-01-23,25.31657600402832,0.52,1.33,1.81,1.29,16.66,5.558064516129033,235.16925806451613,0.11,18116.391333333333
2015-01-26,25.343463897705078,0.54,1.36,1.83,1.29,15.52,5.538709677419355,235.22683870967742,0.11,18123.599833333334
2015-01-27,24.456104278564453,0.54,1.34,1.83,1.29,17.22,5.532258064516129,235.24603225806453,0.11,18126.002666666667
2015-01-28,25.838682174682617,0.5,1.25,1.73,1.23,20.44,5.525806451612903,235.26522580645164,0.11,18128.4055
2015-01-29,26.643129348754883,0.51,1.28,1.77,1.26,18.76,5.519354838709678,235.28441935483872,0.11,18130.80833333333
2015-01-30,26.25322914123535,0.47,1.18,1.68,1.21,20.97,5.512903225806451,235.30361290322583,0.11,18133.211166666664
2015-02-02,26.582626342773438,0.49,1.19,1.68,1.19,19.43,5.496428571428572,235.36464285714288,0.11,18140.419666666665
2015-02-03,26.587116241455078,0.52,1.28,1.79,1.27,17.33,5.492857142857143,235.38728571428572,0.11,18142.8225
2015-02-04,26.79102325439453,0.52,1.29,1.81,1.29,18.33,5.489285714285714,235.4099285714286,0.11,18145.225333333332
2015-02-05,26.98224449157715,0.52,1.3,1.83,1.31,16.85,5.485714285714286,235.43257142857144,0.11,18147.628166666665
2015-02-06,26.755029678344727,0.65,1.48,1.95,1.3,17.29,5.482142857142858,235.4552142857143,0.11,18150.031
2015-02-09,26.932750701904297,0.65,1.49,1.96,1.31,18.55,5.4714285714285715,235.52314285714286,0.11,18157.2395
2015-02-10,27.450172424316406,0.67,1.52,2.01,1.34,17.23,5.467857142857143,235.54578571428573,0.11,18159.642333333333
2015-02-11,28.093568801879883,0.67,1.53,2.0,1.33,16.96,5.464285714285714,235.56842857142857,0.11,18162.045166666667
2015-02-12,28.449007034301758,0.61,1.5,1.99,1.38,15.34,5.460714285714285,235.59107142857144,0.11,18164.448
2015-02-13,28.588489532470703,0.66,1.53,2.02,1.36,14.69,5.457142857142857,235.61371428571428,0.11,18166.850833333334
2015-02-17,28.757205963134766,0.7,1.62,2.14,1.44,15.8,5.442857142857143,235.70428571428573,0.11,18176.462166666664
2015-02-18,28.957433700561523,0.62,1.52,2.07,1.45,15.45,5.439285714285715,235.72692857142857,0.11,18178.864999999998
2015-02-19,28.896692276000977,0.67,1.58,2.11,1.44,15.29,5.435714285714286,235.74957142857144,0.11,18181.26783333333
2015-02-20,29.13290023803711,0.67,1.61,2.13,1.46,14.3,5.432142857142857,235.77221428571428,0.11,18183.670666666665
2015-02-23,29.92027473449707,0.64,1.56,2.06,1.42,14.56,5.421428571428572,235.84014285714287,0.11,18190.879166666666
2015-02-24,29.733558654785156,0.6,1.47,1.99,1.39,13.69,5.417857142857143,235.8627857142857,0.11,18193.282
2015-02-25,28.97318458557129,0.61,1.47,1.96,1.35,13.84,5.414285714285715,235.88542857142858,0.11,18195.684833333333
2015-02-26,29.339874267578125,0.66,1.54,2.03,1.37,13.91,5.4107142857142865,235.90807142857142,0.11,18198.087666666666
2015-02-27,28.89893913269043,0.63,1.5,2.0,1.37,13.34,5.4071428571428575,235.9307142857143,0.11,18200.4905
2015-03-02,29.040668487548828,0.66,1.57,2.08,1.42,13.04,5.4,235.98393548387097,0.11032258064516129,18207.699
2015-03-03,29.10140609741211,0.68,1.61,2.12,1.44,13.86,5.4,235.99187096774193,0.11064516129032258,18210.101833333334
2015-03-04,28.91693687438965,0.66,1.6,2.12,1.46,14.23,5.4,235.9998064516129,0.11096774193548387,18212.504666666668
2015-03-05,28.437761306762695,0.65,1.57,2.11,1.46,14.04,5.4,236.00774193548386,0.11129032258064517,18214.9075
2015-03-06,28.480506896972656,0.73,1.7,2.24,1.51,15.2,5.4,236.01567741935483,0.11161290322580646,18217.31033333333
2015-03-09,28.601987838745117,0.7,1.66,2.2,1.5,15.06,5.4,236.03948387096776,0.11258064516129032,18224.51883333333
2015-03-10,28.010326385498047,0.7,1.62,2.14,1.44,16.69,5.4,236.04741935483872,0.11290322580645161,18226.921666666665
2015-03-11,27.499658584594727,0.7,1.6,2.11,1.41,16.87,5.4,236.0553548387097,0.1132258064516129,18229.3245
2015-03-12,27.996826171875,0.67,1.59,2.1,1.43,15.42,5.4,236.06329032258066,0.11354838709677419,18231.727333333332
2015-03-13,27.80335807800293,0.68,1.6,2.13,1.45,16.0,5.4,236.07122580645162,0.11387096774193549,18234.130166666666
2015-03-16,28.109317779541016,0.66,1.57,2.1,1.44,15.61,5.4,236.09503225806452,0.11483870967741935,18241.338666666667
2015-03-17,28.57948875427246,0.7,1.56,2.06,1.36,15.66,5.4,236.1029677419355,0.11516129032258064,18243.7415
2015-03-18,28.901187896728516,0.57,1.41,1.93,1.36,13.97,5.4,236.11090322580645,0.11548387096774193,18246.144333333334
2015-03-19,28.682981491088867,0.63,1.48,1.98,1.35,14.07,5.4,236.11883870967742,0.11580645161290322,18248.547166666667
2015-03-20,28.32302474975586,0.6,1.42,1.93,1.33,13.02,5.4,236.12677419354839,0.11612903225806451,18250.95
2015-03-23,28.617733001708984,0.6,1.41,1.92,1.32,13.41,5.4,236.15058064516128,0.11709677419354839,18258.158499999998
2015-03-24,28.500751495361328,0.58,1.37,1.88,1.3,13.62,5.4,236.15851612903225,0.11741935483870967,18260.56133333333
2015-03-25,27.756118774414062,0.59,1.41,1.93,1.34,15.44,5.4,236.16645161290324,0.11774193548387096,18262.964166666665
2015-03-26,27.949581146240234,0.61,1.47,2.01,1.4,15.8,5.4,236.1743870967742,0.11806451612903225,18265.367
2015-03-27,27.726879119873047,0.58,1.42,1.95,1.37,15.07,5.4,236.18232258064518,0.11838709677419354,18267.769833333332
2015-03-30,28.42876625061035,0.58,1.41,1.96,1.38,14.51,5.4,236.20612903225808,0.11935483870967742,18274.978333333333
2015-03-31,27.992332458496094,0.56,1.37,1.94,1.38,15.29,5.4,236.21406451612904,0.11967741935483871,18277.381166666666
2015-04-01,27.951839447021484,0.55,1.32,1.87,1.32,15.11,5.4,236.222,0.12,18279.784
2015-04-02,28.192550659179688,0.55,1.35,1.92,1.37,14.67,5.406666666666667,236.24796666666668,0.12,18281.122923076924
2015-04-06,28.649229049682617,0.51,1.31,1.92,1.41,14.74,5.433333333333334,236.35183333333333,0.12,18286.478615384614
2015-04-07,28.347780227661133,0.52,1.32,1.89,1.37,14.78,5.44,236.3778,0.12,18287.81753846154
