Date,Revenue,Gross Profit,Operating Income,Pretax Income,Net Income,Shares Outstanding (Diluted),EPS (Diluted),Free Cash Flow,EBITDA,EBIT,Adj Close
2014-04-28,42938.08791208791,16888.0989010989,12501.461538461539,12718.87912087912,9407.065934065935,24488.53846153846,0.3803296703296703,10658.153846153846,14715.274725274725,12808.824175824175,18.737199783325195
2014-04-29,42847.82417582418,16852.802197802197,12465.076923076924,12682.241758241758,9379.868131868132,24483.923076923078,0.3793406593406593,10611.692307692309,14679.45054945055,12772.351648351649,18.68169212341309
2014-04-30,42757.56043956044,16817.505494505494,12428.692307692309,12645.604395604396,9352.670329670329,24479.30769230769,0.37835164835164836,10565.23076923077,14643.626373626374,12735.87912087912,18.61104202270508
2014-05-01,42667.296703296706,16782.20879120879,12392.307692307691,12608.967032967033,9325.472527472528,24474.69230769231,0.37736263736263737,10518.76923076923,14607.802197802197,12699.406593406593,18.65487670898437
2014-05-02,42577.03296703297,16746.91208791209,12355.923076923076,12572.329670329671,9298.274725274725,24470.076923076922,0.37637362637362637,10472.307692307691,14571.978021978022,12662.934065934067,18.689577102661133
2014-05-05,42306.241758241755,16641.021978021978,12246.76923076923,12462.417582417582,9216.681318681318,24456.23076923077,0.3734065934065934,10332.923076923076,14464.505494505494,12553.516483516483,18.953872680664062
2014-05-06,42215.97802197802,16605.725274725275,12210.384615384615,12425.78021978022,9189.483516483517,24451.615384615383,0.3724175824175824,10286.461538461539,14428.68131868132,12517.043956043955,18.747299194335938
2014-05-07,42125.71428571428,16570.428571428572,12174.0,12389.142857142857,9162.285714285714,24447.0,0.37142857142857144,10240.0,14392.857142857143,12480.571428571428,18.68169212341309
2014-05-08,42035.45054945055,16535.131868131866,12137.615384615385,12352.505494505494,9135.087912087913,24442.384615384617,0.37043956043956044,10193.538461538461,14357.032967032967,12444.098901098901,18.64839172363281
2014-05-09,41945.18681318681,16499.835164835164,12101.23076923077,12315.868131868132,9107.89010989011,24437.76923076923,0.36945054945054945,10147.076923076924,14321.208791208792,12407.626373626374,18.57068634033203
2014-05-12,41674.395604395606,16393.945054945056,11992.076923076922,12205.956043956045,9026.296703296703,24423.923076923078,0.36648351648351646,10007.692307692309,14213.736263736264,12298.208791208792,18.80189323425293
2014-05-13,41584.131868131866,16358.648351648351,11955.692307692309,12169.318681318682,8999.098901098901,24419.30769230769,0.36549450549450546,9961.23076923077,14177.912087912087,12261.736263736264,18.831388473510746
2014-05-14,41493.868131868134,16323.351648351649,11919.307692307691,12132.68131868132,8971.901098901099,24414.69230769231,0.3645054945054945,9914.76923076923,14142.087912087913,12225.263736263736,18.834875106811523
2014-05-15,41403.604395604394,16288.054945054944,11882.923076923076,12096.043956043955,8944.703296703297,24410.076923076922,0.3635164835164835,9868.307692307691,14106.263736263736,12188.791208791208,18.674715042114254
2014-05-16,41313.34065934066,16252.758241758242,11846.538461538461,12059.406593406593,8917.505494505494,24405.46153846154,0.3625274725274725,9821.846153846154,14070.439560439561,12152.31868131868,18.95032119750977
2014-05-19,41042.54945054945,16146.868131868132,11737.384615384615,11949.494505494506,8835.912087912087,24391.615384615383,0.35956043956043954,9682.461538461539,13962.967032967033,12042.901098901099,19.17486572265625
2014-05-20,40952.28571428572,16111.571428571428,11701.0,11912.857142857143,8808.714285714286,24387.0,0.35857142857142854,9636.0,13927.142857142857,12006.42857142857,19.178674697875977
2014-05-21,40862.02197802198,16076.274725274725,11664.615384615385,11876.21978021978,8781.516483516483,24382.384615384617,0.3575824175824176,9589.538461538461,13891.31868131868,11969.956043956045,19.229415893554688
2014-05-22,40771.758241758245,16040.978021978022,11628.23076923077,11839.582417582418,8754.318681318682,24377.76923076923,0.3565934065934066,9543.076923076924,13855.494505494506,11933.483516483517,19.25986099243164
2014-05-23,40681.494505494506,16005.681318681318,11591.846153846154,11802.945054945056,8727.12087912088,24373.153846153848,0.3556043956043956,9496.615384615385,13819.670329670329,11897.010989010989,19.477436065673828
2014-05-27,40320.43956043956,15864.494505494506,11446.307692307691,11656.395604395604,8618.329670329671,24354.69230769231,0.3516483516483516,9310.76923076923,13676.373626373626,11751.12087912088,19.842159271240234
2014-05-28,40230.17582417582,15829.197802197803,11409.923076923076,11619.758241758242,8591.131868131868,24350.076923076922,0.3506593406593407,9264.307692307691,13640.54945054945,11714.648351648351,19.79077911376953
2014-05-29,40139.91208791209,15793.901098901099,11373.538461538461,11583.12087912088,8563.934065934067,24345.46153846154,0.3496703296703297,9217.846153846154,13604.725274725275,11678.175824175823,20.15138816833496
2014-05-30,40049.64835164835,15758.604395604396,11337.153846153846,11546.483516483517,8536.736263736264,24340.846153846152,0.3486813186813187,9171.384615384615,13568.901098901099,11641.703296703297,20.07590103149414
2014-06-02,39778.857142857145,15652.714285714286,11228.0,11436.57142857143,8455.142857142857,24327.0,0.34571428571428575,9032.0,13461.428571428572,11532.285714285714,19.937938690185547
2014-06-03,39688.593406593405,15617.417582417582,11191.615384615385,11399.934065934067,8427.945054945056,24322.384615384617,0.3447252747252747,8985.538461538461,13425.604395604396,11495.813186813186,20.21989250183105
2014-06-04,39598.32967032967,15582.12087912088,11155.23076923077,11363.296703296703,8400.747252747253,24317.76923076923,0.34373626373626376,8939.076923076924,13389.78021978022,11459.34065934066,20.450782775878903
2014-06-05,39508.06593406593,15546.824175824175,11118.846153846154,11326.65934065934,8373.54945054945,24313.153846153848,0.34274725274725276,8892.615384615385,13353.956043956045,11422.868131868132,20.53101921081543
2014-06-06,39417.8021978022,15511.527472527472,11082.461538461539,11290.021978021978,8346.351648351649,24308.53846153846,0.34175824175824177,8846.153846153846,13318.131868131868,11386.395604395604,20.47456169128418
2014-06-09,39147.01098901099,15405.637362637362,10973.307692307691,11180.10989010989,8264.758241758242,24294.69230769231,0.33879120879120883,8706.76923076923,13210.65934065934,11276.978021978022,20.802186965942383
2014-06-10,39056.74725274726,15370.340659340658,10936.923076923076,11143.472527472528,8237.560439560439,24290.076923076922,0.3378021978021978,8660.307692307691,13174.835164835165,11240.505494505494,20.924287796020508
2014-06-11,38966.48351648352,15335.043956043955,10900.538461538461,11106.835164835165,8210.362637362638,24285.46153846154,0.33681318681318684,8613.846153846154,13139.010989010989,11204.032967032967,20.837703704833984
2014-06-12,38876.21978021978,15299.747252747253,10864.153846153846,11070.197802197803,8183.1648351648355,24280.846153846152,0.33582417582417584,8567.384615384615,13103.186813186814,11167.560439560439,20.489154815673828
2014-06-13,38785.956043956045,15264.45054945055,10827.76923076923,11033.560439560439,8155.967032967033,24276.23076923077,0.33483516483516484,8520.923076923078,13067.362637362638,11131.08791208791,20.26492500305176
2014-06-16,38515.16483516483,15158.560439560439,10718.615384615385,10923.648351648351,8074.373626373626,24262.384615384617,0.3318681318681319,8381.538461538461,12959.89010989011,11021.670329670329,20.469179153442383
2014-06-17,38424.9010989011,15123.263736263736,10682.23076923077,10887.010989010989,8047.175824175824,24257.76923076923,0.33087912087912086,8335.076923076924,12924.065934065933,10985.197802197803,20.442535400390625
2014-06-18,38334.63736263736,15087.967032967033,10645.846153846154,10850.373626373626,8019.978021978022,24253.153846153848,0.3298901098901099,8288.615384615385,12888.241758241758,10948.725274725275,20.464731216430664
2014-06-19,38244.37362637363,15052.670329670329,10609.461538461539,10813.736263736264,7992.780219780219,24248.53846153846,0.3289010989010989,8242.153846153846,12852.417582417582,10912.252747252747,20.393688201904297
2014-06-20,38154.10989010989,15017.373626373626,10573.076923076922,10777.098901098901,7965.582417582418,24243.923076923078,0.3279120879120879,8195.692307692309,12816.593406593407,10875.78021978022,20.182788848876957
2014-06-23,37883.318681318684,14911.483516483517,10463.923076923076,10667.186813186814,7883.989010989011,24230.076923076922,0.324945054945055,8056.307692307692,12709.12087912088,10766.362637362638,20.165023803710938
2014-06-24,37793.054945054944,14876.186813186814,10427.538461538461,10630.54945054945,7856.791208791208,24225.46153846154,0.32395604395604394,8009.846153846154,12673.296703296703,10729.89010989011,20.04292106628418
2014-06-25,37702.79120879121,14840.89010989011,10391.153846153846,10593.91208791209,7829.593406593407,24220.846153846152,0.322967032967033,7963.384615384615,12637.472527472528,10693.417582417582,20.06068420410156
2014-06-26,37612.52747252747,14805.593406593405,10354.76923076923,10557.274725274725,7802.395604395604,24216.23076923077,0.321978021978022,7916.923076923077,12601.648351648351,10656.945054945056,20.180561065673828
2014-06-27,37522.26373626373,14770.296703296703,10318.384615384615,10520.637362637362,7775.197802197802,24211.615384615383,0.320989010989011,7870.461538461539,12565.824175824175,10620.472527472528,20.420333862304688
2014-06-30,37535.0989010989,14763.0,10301.406593406593,10505.714285714286,7763.802197802198,24199.98901098901,0.32065934065934065,7858.593406593406,12552.54945054945,10606.043956043955,20.631235122680664
2014-07-01,37586.64835164835,14777.0,10311.10989010989,10516.57142857143,7771.7032967032965,24196.483516483517,0.320989010989011,7875.89010989011,12563.824175824177,10617.065934065935,20.762226104736328
2014-07-02,37638.1978021978,14791.0,10320.813186813188,10527.42857142857,7779.604395604396,24192.978021978022,0.3213186813186813,7893.186813186813,12575.098901098901,10628.087912087913,20.753347396850582
2014-07-03,37689.74725274725,14805.0,10330.516483516483,10538.285714285714,7787.505494505494,24189.472527472528,0.32164835164835165,7910.483516483517,12586.373626373626,10639.10989010989,20.87545585632324
2014-07-07,37895.945054945056,14861.0,10369.329670329671,10581.714285714286,7819.10989010989,24175.45054945055,0.322967032967033,7979.67032967033,12631.472527472528,10683.197802197803,21.30614280700684
2014-07-08,37947.494505494506,14875.0,10379.032967032967,10592.57142857143,7827.010989010989,24171.945054945056,0.3232967032967033,7996.9670329670325,12642.747252747253,10694.21978021978,21.168500900268555
2014-07-09,37999.043956043955,14889.0,10388.736263736264,10603.42857142857,7834.912087912088,24168.43956043956,0.32362637362637364,8014.263736263736,12654.021978021978,10705.241758241758,21.177379608154297
2014-07-10,38050.593406593405,14903.0,10398.439560439561,10614.285714285714,7842.813186813187,24164.934065934067,0.32395604395604394,8031.56043956044,12665.296703296703,10716.263736263736,21.09967803955078
2014-07-11,38102.142857142855,14917.0,10408.142857142857,10625.142857142857,7850.714285714285,24161.428571428572,0.3242857142857143,8048.857142857143,12676.57142857143,10727.285714285714,21.13963890075684
2014-07-14,38256.79120879121,14959.0,10437.252747252747,10657.714285714286,7874.417582417583,24150.91208791209,0.3252747252747253,8100.747252747253,12710.395604395604,10760.351648351649,21.412708282470703
2014-07-15,38308.34065934066,14973.0,10446.956043956045,10668.57142857143,7882.318681318681,24147.406593406595,0.3256043956043956,8118.043956043956,12721.670329670329,10771.373626373626,21.161840438842773
2014-07-16,38359.89010989011,14987.0,10456.65934065934,10679.42857142857,7890.219780219781,24143.9010989011,0.32593406593406593,8135.340659340659,12732.945054945056,10782.395604395604,21.04195785522461
2014-07-17,38411.43956043956,15001.0,10466.362637362638,10690.285714285714,7898.120879120879,24140.395604395606,0.3262637362637363,8152.6373626373625,12744.21978021978,10793.417582417582,20.666757583618164
2014-07-18,38462.98901098901,15015.0,10476.065934065935,10701.142857142857,7906.021978021978,24136.89010989011,0.3265934065934066,8169.934065934066,12755.494505494506,10804.439560439561,20.96425437927246
2014-07-21,38617.63736263736,15057.0,10505.175824175823,10733.714285714286,7929.725274725275,24126.373626373625,0.3275824175824176,8221.824175824177,12789.318681318682,10837.505494505494,20.85546875
2014-07-22,38669.18681318681,15071.0,10514.87912087912,10744.57142857143,7937.626373626374,24122.86813186813,0.3279120879120879,8239.12087912088,12800.593406593407,10848.527472527472,21.02863502502441
2014-07-23,38720.73626373626,15085.0,10524.582417582418,10755.42857142857,7945.527472527472,24119.362637362636,0.3282417582417582,8256.417582417582,12811.868131868132,10859.54945054945,21.57699966430664
2014-07-24,38772.28571428572,15099.0,10534.285714285714,10766.285714285714,7953.428571428572,24115.85714285714,0.32857142857142857,8273.714285714286,12823.142857142857,10870.57142857143,21.541475296020508
2014-07-25,38823.83516483517,15113.0,10543.989010989011,10777.142857142857,7961.32967032967,24112.351648351647,0.3289010989010989,8291.010989010989,12834.417582417582,10881.593406593407,21.68356132507324
2014-07-28,38978.48351648352,15155.0,10573.098901098901,10809.714285714286,7985.0329670329675,24101.835164835164,0.32989010989010986,8342.901098901099,12868.241758241758,10914.65934065934,21.9832706451416
2014-07-29,39030.03296703297,15169.0,10582.802197802197,10820.57142857143,7992.934065934066,24098.32967032967,0.3302197802197802,8360.197802197803,12879.516483516483,10925.681318681318,21.841188430786133
2014-07-30,39081.58241758242,15183.0,10592.505494505494,10831.42857142857,8000.8351648351645,24094.824175824175,0.33054945054945056,8377.494505494506,12890.791208791208,10936.703296703297,21.790122985839844
