Date,Adj Close,2-year,5-year,10-year,T10Y2Y,VIXCLS,STLFSI3
2021-04-07,223.6566619873047,0.16,0.87,1.68,1.52,17.16,
2021-04-08,227.93333435058594,0.14,0.85,1.64,1.5,16.95,
2021-04-09,225.67333984375,0.16,0.87,1.67,1.51,16.69,-0.5947
2021-04-12,233.9933319091797,0.18,0.89,1.69,1.51,16.91,
2021-04-13,254.10667419433594,0.16,0.85,1.64,1.48,16.65,
2021-04-14,244.07666015625,0.16,0.87,1.64,1.48,16.99,
2021-04-15,246.28334045410156,0.16,0.81,1.56,1.4,16.57,
2021-04-16,246.5933380126953,0.16,0.84,1.59,1.43,16.25,-0.5555
2021-04-19,238.2100067138672,0.16,0.85,1.61,1.45,17.29,
2021-04-20,239.663330078125,0.15,0.81,1.58,1.43,18.68,
2021-04-21,248.0399932861328,0.15,0.81,1.57,1.42,17.5,
2021-04-22,239.89666748046875,0.16,0.81,1.57,1.41,18.71,
2021-04-23,243.13333129882812,0.16,0.83,1.58,1.42,17.33,-0.5114
2021-04-26,246.06666564941406,0.18,0.85,1.58,1.4,17.64,
2021-04-27,234.913330078125,0.17,0.88,1.63,1.46,17.56,
2021-04-28,231.46665954589844,0.17,0.86,1.63,1.46,17.28,
2021-04-29,225.6666717529297,0.16,0.86,1.65,1.49,17.61,
2021-04-30,236.47999572753906,0.16,0.86,1.65,1.49,18.61,-0.6978
2021-05-03,228.3000030517578,0.16,0.84,1.63,1.47,18.31,
2021-05-04,224.53334045410156,0.16,0.82,1.61,1.45,19.48,
2021-05-05,223.64666748046875,0.16,0.8,1.59,1.43,19.15,
2021-05-06,221.17999267578125,0.16,0.81,1.58,1.42,18.39,
2021-05-07,224.1233367919922,0.14,0.77,1.6,1.46,16.69,-0.6471
2021-05-10,209.67999267578125,0.16,0.8,1.63,1.47,19.66,
2021-05-11,205.73333740234375,0.16,0.8,1.64,1.48,21.84,
2021-05-12,196.6300048828125,0.16,0.87,1.69,1.53,27.59,
2021-05-13,190.56333923339844,0.16,0.84,1.66,1.5,23.13,
2021-05-14,196.5800018310547,0.16,0.82,1.63,1.47,18.81,-0.6543
2021-05-17,192.27667236328125,0.16,0.84,1.64,1.48,19.72,
2021-05-18,192.6233367919922,0.16,0.83,1.64,1.48,21.34,
2021-05-19,187.82000732421875,0.16,0.87,1.68,1.52,22.18,
2021-05-20,195.5933380126953,0.15,0.83,1.63,1.48,20.67,
2021-05-21,193.6266632080078,0.17,0.84,1.63,1.46,20.15,-0.5613
2021-05-24,202.14666748046875,0.15,0.82,1.61,1.46,18.4,
2021-05-25,201.56333923339844,0.15,0.79,1.56,1.41,18.84,
2021-05-26,206.3766632080078,0.14,0.8,1.58,1.44,17.36,
2021-05-27,210.28334045410156,0.14,0.81,1.61,1.47,16.74,
2021-05-28,208.4066619873047,0.14,0.79,1.58,1.44,16.76,-0.6059
2021-06-01,207.96665954589844,0.16,0.81,1.62,1.46,17.9,
2021-06-02,201.7066650390625,0.13,0.8,1.59,1.46,17.48,
2021-06-03,190.94667053222656,0.16,0.84,1.63,1.47,18.04,
2021-06-04,199.68333435058594,0.14,0.78,1.56,1.42,16.42,-0.7079
2021-06-07,201.7100067138672,0.16,0.79,1.57,1.41,16.42,
2021-06-08,201.19667053222656,0.14,0.77,1.53,1.39,17.07,
2021-06-09,199.5933380126953,0.16,0.75,1.5,1.34,17.89,
2021-06-10,203.3733367919922,0.14,0.73,1.45,1.31,16.1,
2021-06-11,203.29666137695312,0.16,0.76,1.47,1.31,15.65,-0.5816
2021-06-14,205.89666748046875,0.16,0.8,1.51,1.35,16.39,
2021-06-15,199.7866668701172,0.16,0.79,1.51,1.35,17.02,
2021-06-16,201.6233367919922,0.21,0.89,1.57,1.36,18.15,
2021-06-17,205.53334045410156,0.23,0.9,1.52,1.29,17.75,
2021-06-18,207.77000427246094,0.26,0.89,1.45,1.19,20.7,-0.5986
2021-06-21,206.94332885742188,0.27,0.9,1.5,1.23,17.89,
2021-06-22,207.90333557128906,0.25,0.87,1.48,1.23,16.66,
2021-06-23,218.85667419433594,0.26,0.9,1.5,1.24,16.32,
2021-06-24,226.60667419433594,0.26,0.9,1.49,1.23,15.97,
2021-06-25,223.9566650390625,0.28,0.92,1.54,1.26,15.62,-0.6913
2021-06-28,229.57333374023438,0.25,0.9,1.49,1.24,15.76,
2021-06-29,226.9199981689453,0.27,0.89,1.49,1.22,16.02,
2021-06-30,226.56666564941406,0.25,0.87,1.45,1.2,15.83,
2021-07-01,225.97332763671875,0.25,0.89,1.48,1.23,15.48,
2021-07-02,226.3000030517578,0.24,0.86,1.44,1.2,15.07,-0.6993
2021-07-06,219.86000061035156,0.22,0.81,1.37,1.15,16.44,
2021-07-07,214.88333129882812,0.22,0.79,1.33,1.11,16.2,
2021-07-08,217.60333251953125,0.19,0.74,1.3,1.11,19.0,
2021-07-09,218.98333740234375,0.23,0.79,1.37,1.14,16.18,-0.4713
2021-07-12,228.56666564941406,0.23,0.81,1.38,1.15,16.17,
2021-07-13,222.84666442871094,0.26,0.85,1.42,1.16,17.12,
2021-07-14,217.7933349609375,0.23,0.8,1.37,1.14,16.33,
2021-07-15,216.86666870117188,0.23,0.78,1.31,1.08,17.01,
2021-07-16,214.74000549316406,0.25,0.79,1.31,1.06,18.45,-0.6971
2021-07-19,215.4066619873047,0.21,0.7,1.19,0.98,22.5,
2021-07-20,220.1666717529297,0.2,0.69,1.23,1.03,19.73,
2021-07-21,218.42999267578125,0.22,0.74,1.3,1.08,17.91,
2021-07-22,216.4199981689453,0.2,0.71,1.27,1.07,17.69,
2021-07-23,214.4600067138672,0.22,0.72,1.3,1.08,17.2,-0.3467
2021-07-26,219.2066650390625,0.22,0.73,1.29,1.07,17.58,
2021-07-27,214.92666625976562,0.2,0.71,1.25,1.05,19.36,
2021-07-28,215.66000366210938,0.2,0.72,1.26,1.06,18.31,
2021-07-29,225.78334045410156,0.2,0.73,1.28,1.08,17.7,
2021-07-30,229.06666564941406,0.19,0.69,1.24,1.05,18.24,-0.6343
2021-08-02,236.55667114257812,0.17,0.66,1.2,1.03,19.46,
2021-08-03,236.5800018310547,0.17,0.65,1.19,1.02,18.04,
2021-08-04,236.97332763671875,0.17,0.67,1.19,1.02,17.97,
2021-08-05,238.2100067138672,0.21,0.72,1.23,1.02,17.28,
2021-08-06,233.03334045410156,0.21,0.77,1.31,1.1,16.15,-0.5244
2021-08-09,237.9199981689453,0.23,0.79,1.33,1.1,16.72,
2021-08-10,236.663330078125,0.24,0.82,1.36,1.12,16.79,
2021-08-11,235.94000244140625,0.23,0.81,1.35,1.12,16.06,
2021-08-12,240.75,0.23,0.83,1.36,1.13,15.59,
2021-08-13,239.05667114257812,0.23,0.79,1.29,1.06,15.45,-0.8612
2021-08-16,228.72332763671875,0.21,0.75,1.26,1.05,16.12,
2021-08-17,221.90333557128906,0.23,0.77,1.26,1.03,17.91,
2021-08-18,229.663330078125,0.23,0.79,1.27,1.04,21.57,
2021-08-19,224.49000549316406,0.22,0.78,1.24,1.02,21.67,
2021-08-20,226.75332641601562,0.23,0.8,1.26,1.03,18.56,-0.4236
2021-08-23,235.43333435058594,0.23,0.78,1.25,1.02,17.15,
2021-08-24,236.163330078125,0.24,0.8,1.29,1.05,17.22,
2021-08-25,237.06666564941406,0.23,0.84,1.35,1.12,16.79,
2021-08-26,233.72000122070312,0.25,0.84,1.34,1.09,18.84,
2021-08-27,237.30667114257812,0.22,0.79,1.31,1.09,16.39,-0.6954
2021-08-30,243.6366729736328,0.2,0.77,1.29,1.09,16.19,
2021-08-31,245.24000549316406,0.2,0.77,1.3,1.1,16.48,
2021-09-01,244.69667053222656,0.2,0.78,1.31,1.11,16.11,
2021-09-02,244.1300048828125,0.2,0.78,1.29,1.09,16.41,
2021-09-03,244.52333068847656,0.21,0.78,1.33,1.12,16.41,-0.6289
2021-09-07,250.97332763671875,0.22,0.82,1.38,1.16,18.14,
2021-09-08,251.2899932861328,0.22,0.81,1.35,1.13,17.96,
2021-09-09,251.6199951171875,0.23,0.79,1.3,1.07,18.8,
2021-09-10,245.42333984375,0.23,0.82,1.35,1.12,20.95,-0.659
2021-09-13,247.6666717529297,0.21,0.81,1.33,1.12,19.37,
2021-09-14,248.163330078125,0.21,0.79,1.28,1.07,19.46,
2021-09-15,251.94332885742188,0.21,0.81,1.31,1.1,18.18,
2021-09-16,252.3300018310547,0.23,0.84,1.34,1.11,18.69,
2021-09-17,253.163330078125,0.23,0.88,1.37,1.14,20.81,-0.5463
2021-09-20,243.38999938964844,0.23,0.83,1.31,1.08,25.71,
2021-09-21,246.4600067138672,0.22,0.84,1.33,1.11,24.36,
2021-09-22,250.64666748046875,0.25,0.86,1.32,1.07,20.87,
2021-09-23,251.2133331298828,0.27,0.94,1.41,1.14,18.63,
2021-09-24,258.1300048828125,0.29,0.97,1.47,1.18,17.75,-0.4876
2021-09-27,263.78668212890625,0.31,0.98,1.48,1.17,18.76,
2021-09-28,259.1866760253906,0.31,1.02,1.54,1.23,23.25,
2021-09-29,260.4366760253906,0.3,1.01,1.55,1.25,22.56,
2021-09-30,258.49334716796875,0.28,0.98,1.52,1.24,23.14,
2021-10-01,258.40667724609375,0.27,0.93,1.48,1.21,21.15,-0.6999
2021-10-04,260.510009765625,0.27,0.95,1.49,1.22,22.96,
2021-10-05,260.1966552734375,0.28,0.98,1.54,1.26,21.3,
2021-10-06,260.9166564941406,0.3,0.99,1.53,1.23,21.0,
2021-10-07,264.53668212890625,0.32,1.02,1.58,1.26,19.54,
2021-10-08,261.8299865722656,0.32,1.05,1.61,1.29,18.77,-0.5983
2021-10-11,263.9800109863281,,,,1.29,20.0,
2021-10-12,268.5733337402344,0.35,1.08,1.59,1.24,19.85,
2021-10-13,270.3599853515625,0.37,1.09,1.56,1.19,18.64,
2021-10-14,272.7733459472656,0.36,1.05,1.52,1.16,16.86,
2021-10-15,281.010009765625,0.41,1.13,1.59,1.18,16.3,-0.667
2021-10-18,290.03668212890625,0.44,1.16,1.59,1.15,16.31,
2021-10-19,288.0899963378906,0.41,1.17,1.65,1.24,15.7,
2021-10-20,288.6000061035156,0.4,1.16,1.65,1.25,15.49,
2021-10-21,298.0,0.45,1.23,1.68,1.23,15.01,
2021-10-22,303.2266540527344,0.48,1.22,1.66,1.18,15.43,-0.8945
2021-10-25,341.6199951171875,0.47,1.19,1.64,1.17,15.24,
2021-10-26,339.4766540527344,0.47,1.2,1.63,1.16,15.98,
2021-10-27,345.9533386230469,0.5,1.16,1.54,1.04,16.98,
2021-10-28,359.0133361816406,0.5,1.18,1.57,1.07,16.53,
2021-10-29,371.3333435058594,0.48,1.18,1.55,1.07,16.26,-0.6622
2021-11-01,402.86334228515625,0.5,1.2,1.58,1.08,16.41,
2021-11-02,390.6666564941406,0.46,1.15,1.56,1.1,16.03,
2021-11-03,404.6199951171875,0.47,1.19,1.6,1.13,15.1,
2021-11-04,409.9700012207031,0.41,1.1,1.53,1.12,15.44,
2021-11-05,407.36334228515625,0.39,1.04,1.45,1.06,16.48,-0.5441
2021-11-08,387.64666748046875,0.45,1.13,1.51,1.06,17.22,
2021-11-09,341.1666564941406,0.41,1.08,1.46,1.05,17.78,
2021-11-10,355.98333740234375,0.51,1.23,1.56,1.05,18.73,
2021-11-11,354.5033264160156,,,,1.05,17.66,
2021-11-12,344.47332763671875,0.53,1.24,1.58,1.05,16.29,-0.6641
2021-11-15,337.7966613769531,0.53,1.26,1.63,1.1,16.49,
2021-11-16,351.57666015625,0.54,1.27,1.63,1.09,16.37,
2021-11-17,363.0033264160156,0.52,1.24,1.6,1.08,17.11,
2021-11-18,365.4599914550781,0.52,1.22,1.59,1.07,17.59,
2021-11-19,379.0199890136719,0.52,1.22,1.54,1.02,17.91,-0.7014
2021-11-22,385.6233215332031,0.63,1.33,1.63,1.0,19.17,
2021-11-23,369.6766662597656,0.6,1.33,1.67,1.07,19.38,
2021-11-24,372.0,0.64,1.34,1.64,1.0,18.58,
2021-11-26,360.6400146484375,0.5,1.16,1.48,0.98,28.62,-0.4323
2021-11-29,378.9966735839844,0.51,1.18,1.52,1.01,22.96,
2021-11-30,381.586669921875,0.52,1.14,1.43,0.91,27.19,
2021-12-01,365.0,0.56,1.15,1.43,0.87,31.12,
2021-12-02,361.5333251953125,0.63,1.21,1.44,0.81,27.95,
2021-12-03,338.3233337402344,0.6,1.13,1.35,0.75,30.67,0.0876
2021-12-06,336.336669921875,0.65,1.21,1.43,0.78,27.18,
2021-12-07,350.5833435058594,0.7,1.26,1.48,0.78,21.89,
2021-12-08,356.32000732421875,0.68,1.27,1.52,0.84,19.9,
2021-12-09,334.6000061035156,0.7,1.26,1.49,0.79,21.58,
2021-12-10,339.010009765625,0.67,1.25,1.48,0.81,18.69,-0.6817
2021-12-13,322.13665771484375,0.66,1.21,1.42,0.76,20.31,
2021-12-14,319.5033264160156,0.67,1.23,1.44,0.77,21.89,
2021-12-15,325.3299865722656,0.69,1.26,1.47,0.78,19.29,
2021-12-16,308.97332763671875,0.64,1.19,1.44,0.8,20.57,
2021-12-17,310.8566589355469,0.66,1.18,1.41,0.75,21.57,-0.3871
2021-12-20,299.9800109863281,0.65,1.17,1.43,0.78,22.87,
2021-12-21,312.84332275390625,0.7,1.24,1.48,0.78,21.01,
2021-12-22,336.2900085449219,0.68,1.23,1.46,0.78,18.63,
2021-12-23,355.6666564941406,0.71,1.25,1.5,0.79,17.96,
2021-12-27,364.64666748046875,0.76,1.26,1.48,0.72,17.68,
2021-12-28,362.8233337402344,0.74,1.27,1.49,0.75,17.54,
2021-12-29,362.0633239746094,0.75,1.29,1.55,0.8,16.95,
2021-12-30,356.7799987792969,0.73,1.27,1.52,0.79,17.33,
2021-12-31,352.260009765625,0.73,1.26,1.52,0.79,17.22,-0.7455
2022-01-03,399.9266662597656,0.78,1.37,1.63,0.85,16.6,
2022-01-04,383.1966552734375,0.77,1.37,1.66,0.89,16.91,
2022-01-05,362.7066650390625,0.83,1.43,1.71,0.88,19.73,
2022-01-06,354.8999938964844,0.88,1.47,1.73,0.85,19.61,
2022-01-07,342.32000732421875,0.87,1.5,1.76,0.89,18.76,-0.8248
2022-01-10,352.7066650390625,0.92,1.53,1.78,0.86,19.4,
2022-01-11,354.79998779296875,0.9,1.51,1.75,0.85,18.41,
2022-01-12,368.739990234375,0.92,1.5,1.74,0.82,17.62,
2022-01-13,343.85333251953125,0.91,1.47,1.7,0.79,20.31,
2022-01-14,349.8699951171875,0.99,1.55,1.78,0.79,19.19,-0.6989
2022-01-18,343.5033264160156,1.06,1.65,1.87,0.81,22.79,
2022-01-19,331.8833312988281,1.04,1.62,1.83,0.79,23.85,
2022-01-20,332.0899963378906,1.08,1.62,1.83,0.75,25.59,
2022-01-21,314.6333312988281,1.01,1.54,1.75,0.74,28.85,-0.4623
2022-01-24,310.0,0.99,1.53,1.75,0.76,29.9,
2022-01-25,306.1333312988281,1.02,1.56,1.78,0.76,31.16,
2022-01-26,312.4700012207031,1.13,1.66,1.85,0.72,31.96,
2022-01-27,276.3666687011719,1.18,1.66,1.81,0.63,30.49,
2022-01-28,282.1166687011719,1.15,1.61,1.78,0.63,27.66,-0.2106
2022-01-31,312.239990234375,1.18,1.62,1.79,0.61,24.83,
2022-02-01,310.4166564941406,1.18,1.63,1.81,0.63,21.96,
2022-02-02,301.88665771484375,1.16,1.6,1.78,0.62,22.09,
2022-02-03,297.0466613769531,1.19,1.66,1.82,0.63,24.35,
2022-02-04,307.7733459472656,1.31,1.78,1.93,0.62,23.22,-0.6228
2022-02-07,302.4466552734375,1.3,1.76,1.92,0.62,22.86,
2022-02-08,307.3333435058594,1.35,1.81,1.96,0.61,21.44,
2022-02-09,310.6666564941406,1.36,1.82,1.94,0.58,19.96,
2022-02-10,301.51666259765625,1.61,1.96,2.03,0.42,23.91,
2022-02-11,286.6666564941406,1.5,1.84,1.92,0.42,27.36,-0.8484
2022-02-14,291.9200134277344,1.58,1.9,1.98,0.4,28.33,
2022-02-15,307.4766540527344,1.58,1.94,2.05,0.47,25.7,
2022-02-16,307.7966613769531,1.52,1.9,2.03,0.51,24.29,
2022-02-17,292.1166687011719,1.49,1.85,1.97,0.48,28.11,
2022-02-18,285.6600036621094,1.47,1.82,1.92,0.45,27.75,-0.5454
2022-02-22,273.84332275390625,1.56,1.85,1.94,0.38,28.81,
2022-02-23,254.67999267578125,1.58,1.89,1.99,0.41,31.02,
2022-02-24,266.92333984375,1.54,1.84,1.96,0.42,30.32,
2022-02-25,269.9566650390625,1.55,1.86,1.97,0.42,27.59,-0.3192
2022-02-28,290.1433410644531,1.44,1.71,1.83,0.39,30.15,
2022-03-01,288.1233215332031,1.31,1.56,1.72,0.41,33.32,
2022-03-02,293.2966613769531,1.5,1.74,1.86,0.36,30.74,
2022-03-03,279.7633361816406,1.53,1.74,1.86,0.33,30.48,
2022-03-04,279.42999267578125,1.5,1.65,1.74,0.24,31.98,0.0668
2022-03-07,268.1933288574219,1.55,1.71,1.78,0.23,36.45,
2022-03-08,274.79998779296875,1.63,1.8,1.86,0.23,35.13,
2022-03-09,286.3233337402344,1.68,1.87,1.94,0.26,32.45,
2022-03-10,279.4333190917969,1.72,1.92,1.98,0.26,30.23,
2022-03-11,265.1166687011719,1.75,1.96,2.0,0.25,30.75,-0.3846
2022-03-14,255.4566650390625,1.87,2.1,2.14,0.27,31.77,
2022-03-15,267.2966613769531,1.85,2.1,2.15,0.3,29.83,
2022-03-16,280.07666015625,1.95,2.18,2.19,0.24,26.67,
2022-03-17,290.5333251953125,1.94,2.17,2.2,0.26,25.67,
2022-03-18,301.7966613769531,1.97,2.14,2.14,0.17,23.87,-0.9988
2022-03-21,307.0533447265625,2.14,2.33,2.32,0.18,23.53,
2022-03-22,331.32666015625,2.18,2.39,2.38,0.2,22.94,
2022-03-23,333.03668212890625,2.13,2.34,2.32,0.19,23.57,
2022-03-24,337.97332763671875,2.13,2.37,2.34,0.21,21.67,
2022-03-25,336.8800048828125,2.3,2.55,2.48,0.18,20.81,-1.2614
2022-03-28,363.9466552734375,2.35,2.54,2.46,0.11,19.63,
2022-03-29,366.5233459472656,2.35,2.49,2.41,0.06,18.9,
2022-03-30,364.663330078125,2.31,2.44,2.35,0.04,19.33,
2022-03-31,359.20001220703125,2.28,2.42,2.32,0.04,20.56,
2022-04-01,361.5299987792969,2.44,2.55,2.39,-0.05,19.63,-1.033
2022-04-04,381.8166809082031,2.43,2.56,2.42,-0.01,18.57,
2022-04-05,363.7533264160156,2.51,2.69,2.54,0.03,21.03,
2022-04-06,348.586669921875,2.5,2.7,2.61,0.11,22.1,
2022-04-07,352.4200134277344,2.47,2.7,2.66,0.19,21.55,
2022-04-08,341.8299865722656,2.53,2.76,2.72,0.19,21.16,-1.1001
2022-04-11,325.30999755859375,2.5,2.79,2.79,0.29,24.37,
2022-04-12,328.98333740234375,2.39,2.66,2.72,0.33,24.26,
2022-04-13,340.7900085449219,2.37,2.66,2.7,0.33,21.82,
2022-04-14,328.3333435058594,2.47,2.79,2.83,0.36,22.7,
2022-04-18,334.7633361816406,2.46,2.79,2.85,0.39,22.17,
2022-04-19,342.7166748046875,2.61,2.91,2.93,0.32,21.37,
2022-04-20,325.73333740234375,2.6,2.87,2.85,0.25,20.32,
2022-04-21,336.260009765625,2.68,2.96,2.9,0.22,22.68,
2022-04-22,335.01666259765625,2.72,2.94,2.9,0.18,28.21,-1.2639
2022-04-25,332.67333984375,2.63,2.84,2.81,0.18,27.02,
2022-04-26,292.1400146484375,2.54,2.79,2.77,0.23,33.52,
2022-04-27,293.836669921875,2.58,2.81,2.82,0.24,31.6,
2022-04-28,292.5033264160156,2.63,2.86,2.85,0.22,29.99,
2022-04-29,290.2533264160156,2.7,2.92,2.89,0.19,33.4,-0.6584
2022-05-02,300.9800109863281,2.73,3.01,2.99,0.26,32.34,
2022-05-03,303.0833435058594,2.78,3.01,2.97,0.19,29.25,
2022-05-04,317.5400085449219,2.66,2.93,2.93,0.27,25.42,
2022-05-05,291.09332275390625,2.71,3.01,3.05,0.34,31.2,
2022-05-06,288.54998779296875,2.72,3.06,3.12,0.4,30.19,-1.0409
2022-05-09,262.3699951171875,2.61,2.95,3.05,0.44,34.75,
2022-05-10,266.67999267578125,2.62,2.91,2.99,0.37,32.99,
2022-05-11,244.6666717529297,2.66,2.89,2.91,0.25,32.56,
2022-05-12,242.6666717529297,2.56,2.81,2.84,0.28,31.77,
2022-05-13,256.5299987792969,2.61,2.89,2.93,0.32,28.87,-0.3886
2022-05-16,241.4566650390625,2.58,2.83,2.88,0.3,27.47,
2022-05-17,253.8699951171875,2.71,2.96,2.98,0.27,26.1,
2022-05-18,236.60333251953125,2.68,2.89,2.89,0.21,30.96,
2022-05-19,236.47332763671875,2.63,2.84,2.84,0.21,29.35,
2022-05-20,221.3000030517578,2.6,2.8,2.78,0.18,29.43,-0.6923
2022-05-23,224.96665954589844,2.65,2.88,2.86,0.21,28.48,
2022-05-24,209.3866729736328,2.5,2.76,2.76,0.26,29.45,
2022-05-25,219.60000610351562,2.48,2.71,2.75,0.27,28.37,
2022-05-26,235.91000366210938,2.46,2.7,2.75,0.29,27.5,
2022-05-27,253.2100067138672,2.47,2.71,2.74,0.27,25.72,-0.7593
2022-05-31,252.75332641601562,2.53,2.81,2.85,0.32,26.19,
2022-06-01,246.7899932861328,2.66,2.94,2.94,0.28,25.69,
2022-06-02,258.3333435058594,2.65,2.92,2.92,0.27,24.72,
2022-06-03,234.51666259765625,2.66,2.95,2.96,0.3,24.79,-1.3249
2022-06-06,238.27999877929688,2.73,3.03,3.04,0.31,25.07,
2022-06-07,238.8866729736328,2.75,2.99,2.98,0.23,24.02,
2022-06-08,241.86666870117188,2.78,3.03,3.03,0.25,23.96,
2022-06-09,239.7066650390625,2.83,3.07,3.04,0.21,26.09,
2022-06-10,232.22999572753906,3.06,3.25,3.15,0.09,27.75,-1.2021
2022-06-13,215.73666381835938,3.4,3.56,3.43,0.03,34.02,
2022-06-14,220.88999938964844,3.45,3.61,3.49,0.04,32.69,
2022-06-15,233.0,3.2,3.38,3.33,0.13,29.62,
2022-06-16,213.10000610351562,3.14,3.35,3.28,0.14,32.95,
2022-06-17,216.75999450683594,3.17,3.34,3.25,0.08,31.13,-1.2902
2022-06-21,237.0366668701172,3.21,3.38,3.31,0.1,30.19,
2022-06-22,236.086669921875,3.06,3.22,3.16,0.1,28.95,
2022-06-23,235.07000732421875,3.01,3.14,3.09,0.08,29.05,
2022-06-24,245.7066650390625,3.04,3.18,3.13,0.09,27.23,-0.831
2022-06-27,244.9199981689453,3.08,3.24,3.2,0.12,26.95,
2022-06-28,232.663330078125,3.1,3.25,3.2,0.1,28.36,
2022-06-29,228.49000549316406,3.06,3.15,3.1,0.04,28.16,
2022-06-30,224.47332763671875,2.92,3.01,2.98,0.06,28.71,
2022-07-01,227.26333618164062,2.84,2.88,2.88,0.04,26.7,-0.6494
2022-07-05,233.06666564941406,2.82,2.82,2.82,0.0,27.54,
2022-07-06,231.73333740234375,2.97,2.96,2.93,-0.04,26.73,
2022-07-07,244.5433349609375,3.03,3.05,3.01,-0.02,26.08,
2022-07-08,250.76333618164062,3.12,3.13,3.09,-0.03,24.64,-0.7953
2022-07-11,234.3433380126953,3.07,3.05,2.99,-0.08,26.17,
2022-07-12,233.07000732421875,3.03,3.01,2.96,-0.07,27.29,
2022-07-13,237.0399932861328,3.13,3.02,2.91,-0.22,26.82,
2022-07-14,238.31333923339844,3.15,3.06,2.96,-0.19,26.4,
2022-07-15,240.06666564941406,3.13,3.05,2.93,-0.2,24.23,-1.3327
2022-07-18,240.54666137695312,3.15,3.06,2.96,-0.19,25.3,
2022-07-19,245.52999877929688,3.23,3.14,3.01,-0.22,24.5,
2022-07-20,247.5,3.25,3.18,3.04,-0.21,23.88,
2022-07-21,271.7066650390625,3.1,3.0,2.91,-0.19,23.11,
2022-07-22,272.24334716796875,2.98,2.87,2.77,-0.21,23.03,-1.7578
2022-07-25,268.4333190917969,3.0,2.89,2.81,-0.19,23.36,
2022-07-26,258.8599853515625,3.02,2.89,2.81,-0.21,24.69,
2022-07-27,274.82000732421875,2.96,2.82,2.78,-0.18,23.24,
2022-07-28,280.8999938964844,2.85,2.69,2.68,-0.17,22.33,
2022-07-29,297.1499938964844,2.89,2.7,2.67,-0.22,21.33,-1.5087
2022-08-01,297.27667236328125,2.9,2.66,2.6,-0.3,22.84,
2022-08-02,300.586669921875,3.06,2.85,2.75,-0.31,23.93,
2022-08-03,307.39666748046875,3.1,2.86,2.73,-0.37,21.95,
2022-08-04,308.6333312988281,3.03,2.76,2.68,-0.35,21.44,
2022-08-05,288.1700134277344,3.24,2.97,2.83,-0.41,21.15,-1.8333
2022-08-08,290.42333984375,3.21,2.91,2.77,-0.44,21.29,
2022-08-09,283.3333435058594,3.28,2.97,2.8,-0.48,21.77,
2022-08-10,294.3566589355469,3.23,2.93,2.78,-0.45,19.74,
2022-08-11,286.6300048828125,3.23,2.98,2.87,-0.36,20.2,
2022-08-12,300.0299987792969,3.25,2.97,2.84,-0.41,19.53,-1.8871
2022-08-15,309.32000732421875,3.2,2.91,2.79,-0.41,19.95,
2022-08-16,306.5633239746094,3.25,2.95,2.82,-0.43,19.69,
2022-08-17,303.9966735839844,3.28,3.04,2.89,-0.39,19.9,
2022-08-18,302.8699951171875,3.22,3.02,2.88,-0.34,19.56,
2022-08-19,296.6666564941406,3.25,3.11,2.98,-0.27,20.6,-1.6871
2022-08-22,289.913330078125,3.32,3.17,3.03,-0.29,23.8,
2022-08-23,296.4533386230469,3.29,3.18,3.05,-0.24,24.11,
2022-08-24,297.0966796875,3.36,3.2,3.11,-0.25,22.82,
2022-08-25,296.07000732421875,3.35,3.15,3.03,-0.32,21.78,
2022-08-26,288.0899963378906,3.37,3.2,3.04,-0.33,25.56,-1.5301
2022-08-29,284.82000732421875,3.42,3.27,3.12,-0.3,26.21,
2022-08-30,277.70001220703125,3.46,3.27,3.11,-0.35,26.21,
2022-08-31,275.6099853515625,3.45,3.3,3.15,-0.3,25.87,
2022-09-01,277.1600036621094,3.51,3.39,3.26,-0.25,25.56,
2022-09-02,270.2099914550781,3.4,3.3,3.2,-0.2,25.47,-1.4191
2022-09-06,274.4200134277344,3.5,3.43,3.33,-0.17,26.91,
2022-09-07,283.70001220703125,3.45,3.37,3.27,-0.18,24.64,
2022-09-08,289.260009765625,3.48,3.39,3.29,-0.19,23.61,
2022-09-09,299.67999267578125,3.56,3.45,3.33,-0.23,22.79,-1.6379
2022-09-12,304.4200134277344,3.58,3.47,3.37,-0.21,23.87,
2022-09-13,292.1300048828125,3.75,3.58,3.42,-0.33,27.27,
2022-09-14,302.6099853515625,3.78,3.6,3.41,-0.37,26.16,
2022-09-15,303.75,3.87,3.66,3.45,-0.42,26.27,
2022-09-16,303.3500061035156,3.85,3.62,3.45,-0.4,26.3,-1.8013
2022-09-19,309.07000732421875,3.95,3.69,3.49,-0.46,25.76,
2022-09-20,308.7300109863281,3.96,3.75,3.57,-0.39,27.16,
2022-09-21,300.79998779296875,4.02,3.74,3.51,-0.51,27.99,
2022-09-22,288.5899963378906,4.11,3.91,3.7,-0.41,27.35,
2022-09-23,275.3299865722656,4.2,3.96,3.69,-0.51,29.92,-1.5356
2022-09-26,276.010009765625,4.27,4.15,3.88,-0.39,32.26,
2022-09-27,282.94000244140625,4.3,4.21,3.97,-0.33,32.6,
2022-09-28,287.80999755859375,4.07,3.92,3.72,-0.35,30.18,
2022-09-29,268.2099914550781,4.16,3.98,3.76,-0.4,31.84,
2022-09-30,265.25,4.22,4.06,3.83,-0.39,31.62,-1.1795
2022-10-03,242.39999389648438,4.12,3.9,3.67,-0.45,30.1,
