Date,Cash & Cash Equivalents,Total Current Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Total Long-Term Liabilities,Total Liabilities,Total Debt,Adj Close
2015-06-22,202336.5164835165,70784.75824175825,201709.26373626373,272494.021978022,64924.78021978022,81709.32967032967,146634.1098901099,53838.494505494506,28.827634811401367
2015-06-23,202438.81318681317,70818.40659340659,201807.01098901097,272625.4175824176,64996.82417582418,81805.26373626373,146802.0879120879,53954.395604395606,28.696613311767575
2015-06-24,202541.1098901099,70852.05494505494,201904.75824175825,272756.8131868132,65068.868131868134,81901.1978021978,146970.06593406593,54070.296703296706,28.940582275390625
2015-06-25,202643.4065934066,70885.7032967033,202002.5054945055,272888.2087912088,65140.91208791209,81997.13186813187,147138.04395604396,54186.1978021978,28.80278205871582
2015-06-26,202745.7032967033,70919.35164835164,202100.25274725276,273019.6043956044,65212.956043956045,82093.06593406593,147306.02197802198,54302.0989010989,28.63336181640625
2015-06-29,202909.93406593407,71357.94505494506,202170.94505494504,273528.8901098901,65621.81318681319,82369.02197802198,147990.83516483515,54635.8021978022,28.13184928894043
2015-06-30,202940.9010989011,71560.41758241758,202157.41758241758,273717.83516483515,65790.21978021978,82459.03296703297,148249.25274725276,54744.703296703294,28.335168838500977
2015-07-01,202971.86813186813,71762.89010989011,202143.8901098901,273906.7802197802,65958.62637362638,82549.04395604396,148507.67032967033,54853.604395604394,28.599470138549805
2015-07-02,203002.83516483515,71965.36263736263,202130.36263736265,274095.7252747253,66127.03296703297,82639.05494505494,148766.0879120879,54962.505494505494,28.56332397460937
2015-07-06,203126.7032967033,72775.25274725274,202076.25274725276,274851.5054945055,66800.65934065935,82999.0989010989,149799.75824175825,55398.10989010989,28.463930130004883
2015-07-07,203157.67032967033,72977.72527472528,202062.72527472526,275040.4505494505,66969.06593406593,83089.10989010989,150058.17582417582,55507.01098901099,28.393898010253903
2015-07-08,203188.63736263735,73180.1978021978,202049.1978021978,275229.3956043956,67137.47252747252,83179.12087912088,150316.5934065934,55615.91208791209,27.689075469970703
2015-07-09,203219.6043956044,73382.67032967033,202035.67032967033,275418.34065934067,67305.87912087912,83269.13186813187,150575.01098901097,55724.81318681319,27.124317169189453
2015-07-10,203250.57142857142,73585.14285714286,202022.14285714287,275607.28571428574,67474.28571428571,83359.14285714286,150833.42857142858,55833.71428571428,27.84947395324707
2015-07-13,203343.47252747254,74192.56043956045,201981.56043956045,276174.1208791209,67979.50549450549,83629.17582417582,151608.6813186813,56160.41758241758,28.387121200561523
2015-07-14,203374.43956043955,74395.03296703297,201968.03296703298,276363.06593406596,68147.91208791209,83719.18681318681,151867.0989010989,56269.318681318684,28.37582397460937
2015-07-15,203405.4065934066,74597.50549450549,201954.5054945055,276552.010989011,68316.31868131868,83809.1978021978,152125.5164835165,56378.21978021978,28.64916610717773
2015-07-16,203436.37362637362,74799.97802197802,201940.97802197802,276740.95604395604,68484.72527472528,83899.20879120879,152383.93406593407,56487.12087912088,29.03094482421875
2015-07-17,203467.34065934067,75002.45054945054,201927.45054945056,276929.9010989011,68653.13186813187,83989.21978021978,152642.35164835164,56596.02197802198,29.281700134277344
2015-07-20,203560.24175824175,75609.86813186813,201886.86813186813,277496.73626373627,69158.35164835164,84259.25274725274,153417.6043956044,56922.72527472527,29.83516502380371
2015-07-21,203591.2087912088,75812.34065934065,201873.34065934067,277685.68131868134,69326.75824175825,84349.26373626373,153676.02197802198,57031.62637362637,29.536975860595703
2015-07-22,203622.17582417582,76014.81318681319,201859.81318681317,277874.62637362635,69495.16483516483,84439.27472527472,153934.43956043955,57140.52747252747,28.28772354125977
2015-07-23,203653.14285714287,76217.28571428571,201846.2857142857,278063.5714285714,69663.57142857143,84529.28571428571,154192.85714285713,57249.42857142857,28.27416610717773
2015-07-24,203684.1098901099,76419.75824175825,201832.75824175825,278252.5164835165,69831.97802197802,84619.2967032967,154451.27472527474,57358.32967032967,28.12507438659668
2015-07-27,203777.010989011,77027.17582417582,201792.17582417582,278819.35164835164,70337.1978021978,84889.32967032967,155226.52747252746,57685.03296703297,27.734264373779297
2015-07-28,203807.97802197802,77229.64835164836,201778.64835164836,279008.2967032967,70505.6043956044,84979.34065934065,155484.94505494504,57793.93406593407,27.87206268310547
2015-07-29,203838.94505494504,77432.12087912088,201765.1208791209,279197.2417582418,70674.01098901099,85069.35164835164,155743.36263736265,57902.83516483517,27.783954620361328
2015-07-30,203869.9120879121,77634.59340659341,201751.5934065934,279386.1868131868,70842.41758241758,85159.36263736263,156001.78021978022,58011.73626373627,27.64389419555664
2015-07-31,203900.8791208791,77837.06593406593,201738.06593406593,279575.13186813187,71010.82417582418,85249.37362637362,156260.1978021978,58120.63736263736,27.402175903320312
2015-08-03,203993.78021978022,78444.48351648351,201697.4835164835,280141.967032967,71516.04395604396,85519.40659340659,157035.45054945056,58447.34065934066,26.756088256835938
2015-08-04,204024.74725274724,78646.95604395604,201683.95604395604,280330.9120879121,71684.45054945054,85609.41758241758,157293.86813186813,58556.241758241755,25.89765739440918
2015-08-05,204055.7142857143,78849.42857142857,201670.42857142858,280519.85714285716,71852.85714285714,85699.42857142857,157552.2857142857,58665.142857142855,26.06934356689453
2015-08-06,204086.6813186813,79051.9010989011,201656.9010989011,280708.8021978022,72021.26373626373,85789.43956043955,157810.7032967033,58774.043956043955,26.12607765197754
2015-08-07,204117.64835164836,79254.37362637362,201643.37362637362,280897.74725274724,72189.67032967033,85879.45054945054,158069.1208791209,58882.945054945056,26.214576721191406
2015-08-10,204210.54945054944,79861.79120879121,201602.7912087912,281464.5824175824,72694.89010989011,86149.48351648351,158844.37362637362,59209.64835164835,27.16767120361328
2015-08-11,204241.5164835165,80064.26373626373,201589.26373626373,281653.52747252746,72863.2967032967,86239.4945054945,159102.7912087912,59318.54945054945,25.75391387939453
2015-08-12,204272.4835164835,80266.73626373627,201575.73626373627,281842.47252747254,73031.7032967033,86329.50549450549,159361.2087912088,59427.45054945055,26.15104103088379
2015-08-13,204303.45054945056,80469.20879120879,201562.2087912088,282031.4175824176,73200.10989010989,86419.51648351649,159619.62637362638,59536.35164835165,26.130613327026367
2015-08-14,204334.41758241758,80671.68131868132,201548.6813186813,282220.3626373626,73368.51648351649,86509.52747252746,159878.04395604396,59645.25274725274,26.314422607421875
2015-08-17,204427.3186813187,81279.0989010989,201508.0989010989,282787.1978021978,73873.73626373627,86779.56043956045,160653.2967032967,59971.956043956045,26.58673858642578
2015-08-18,204458.2857142857,81481.57142857143,201494.57142857142,282976.14285714284,74042.14285714286,86869.57142857143,160911.7142857143,60080.857142857145,26.436962127685547
2015-08-19,204489.25274725276,81684.04395604396,201481.04395604396,283165.0879120879,74210.54945054944,86959.58241758242,161170.13186813187,60189.758241758245,26.09885025024414
2015-08-20,204520.21978021978,81886.51648351649,201467.5164835165,283354.032967033,74378.95604395604,87049.59340659341,161428.54945054944,60298.65934065934,25.56329917907715
2015-08-21,204551.18681318683,82088.98901098901,201453.989010989,283542.97802197805,74547.36263736263,87139.6043956044,161686.96703296702,60407.56043956044,23.99976921081543
2015-08-24,204644.0879120879,82696.40659340659,201413.4065934066,284109.8131868132,75052.58241758242,87409.63736263737,162462.21978021978,60734.26373626373,23.400678634643555
2015-08-25,204675.05494505496,82898.87912087912,201399.8791208791,284298.7582417582,75220.98901098901,87499.64835164836,162720.63736263735,60843.16483516483,23.541372299194336
2015-08-26,204706.02197802198,83101.35164835164,201386.35164835164,284487.7032967033,75389.3956043956,87589.65934065935,162979.05494505496,60952.06593406593,24.89159202575684
2015-08-27,204736.989010989,83303.82417582418,201372.82417582418,284676.64835164836,75557.8021978022,87679.67032967033,163237.47252747254,61060.96703296703,25.62455940246582
2015-08-28,204767.95604395604,83506.2967032967,201359.2967032967,284865.5934065934,75726.20879120879,87769.68131868132,163495.8901098901,61169.868131868134,25.70853042602539
2015-08-31,204860.85714285713,84113.71428571429,201318.7142857143,285432.4285714286,76231.42857142857,88039.71428571429,164271.14285714287,61496.57142857143,25.58826446533203
2015-09-01,204891.82417582418,84316.18681318681,201305.18681318683,285621.37362637365,76399.83516483517,88129.72527472528,164529.56043956045,61605.47252747253,24.444549560546875
2015-09-02,204922.7912087912,84518.65934065935,201291.65934065933,285810.31868131866,76568.24175824175,88219.73626373627,164787.97802197802,61714.37362637363,25.49295234680176
2015-09-03,204953.75824175825,84721.13186813187,201278.13186813187,285999.26373626373,76736.64835164836,88309.74725274726,165046.3956043956,61823.27472527473,25.0459041595459
2015-09-04,204984.72527472526,84923.6043956044,201264.6043956044,286188.2087912088,76905.05494505494,88399.75824175825,165304.81318681317,61932.17582417582,24.79628562927246
2015-09-08,205108.5934065934,85733.49450549451,201210.4945054945,286943.989010989,77578.68131868132,88759.8021978022,166338.4835164835,62367.78021978022,25.486143112182617
2015-09-09,205139.56043956045,85935.96703296703,201196.96703296702,287132.93406593404,77747.08791208791,88849.81318681319,166596.90109890111,62476.681318681316,24.9959774017334
2015-09-10,205170.52747252746,86138.43956043955,201183.43956043955,287321.8791208791,77915.49450549451,88939.82417582418,166855.3186813187,62585.58241758242,25.545143127441406
2015-09-11,205201.4945054945,86340.91208791209,201169.9120879121,287510.8241758242,78083.9010989011,89029.83516483517,167113.73626373627,62694.48351648352,25.91730117797852
2015-09-14,205294.3956043956,86948.32967032967,201129.32967032967,288077.65934065933,78589.12087912088,89299.86813186813,167888.98901098903,63021.18681318681,26.166927337646484
2015-09-15,205325.36263736265,87150.8021978022,201115.8021978022,288266.6043956044,78757.52747252746,89389.87912087912,168147.4065934066,63130.08791208791,26.387041091918945
2015-09-16,205356.32967032967,87353.27472527472,201102.27472527474,288455.5494505495,78925.93406593407,89479.89010989011,168405.82417582418,63238.98901098901,26.41654396057129
2015-09-17,205387.2967032967,87555.74725274726,201088.74725274724,288644.4945054945,79094.34065934065,89569.9010989011,168664.24175824175,63347.89010989011,25.85148811340332
2015-09-18,205418.26373626373,87758.21978021978,201075.21978021978,288833.43956043955,79262.74725274726,89659.91208791209,168922.65934065933,63456.79120879121,25.744842529296875
2015-09-21,205511.16483516485,88365.63736263737,201034.63736263735,289400.2747252747,79767.96703296703,89929.94505494506,169697.9120879121,63783.494505494506,26.144227981567383
2015-09-22,205542.13186813187,88568.10989010989,201021.1098901099,289589.2197802198,79936.37362637362,90019.95604395604,169956.32967032967,63892.395604395606,25.73349952697754
2015-09-23,205573.0989010989,88770.58241758242,201007.58241758242,289778.16483516485,80104.78021978022,90109.96703296703,170214.74725274724,64001.296703296706,25.942262649536133
2015-09-24,205604.06593406593,88973.05494505494,200994.05494505496,289967.1098901099,80273.18681318681,90199.97802197802,170473.16483516485,64110.1978021978,26.09657287597656
2015-09-25,205635.03296703298,89175.52747252746,200980.52747252746,290156.05494505493,80441.5934065934,90289.98901098901,170731.58241758242,64219.0989010989,26.0307674407959
2015-09-28,205887.38461538462,89088.79120879121,201320.8021978022,290409.5934065934,80510.7032967033,90348.02197802198,170858.72527472526,64298.0,25.51563835144043
2015-09-29,205998.07692307694,88944.18681318681,201497.7032967033,290441.8901098901,80461.05494505494,90332.03296703297,170793.0879120879,64283.0,24.74862670898437
2015-09-30,206108.76923076922,88799.58241758242,201674.6043956044,290474.1868131868,80411.40659340659,90316.04395604396,170727.45054945056,64268.0,25.03002166748047
2015-10-01,206219.46153846153,88654.97802197802,201851.5054945055,290506.4835164835,80361.75824175825,90300.05494505494,170661.81318681317,64253.0,24.86663246154785
2015-10-02,206330.15384615384,88510.37362637362,202028.4065934066,290538.7802197802,80312.10989010989,90284.06593406593,170596.17582417582,64238.0,25.048173904418945
2015-10-05,206662.23076923078,88076.56043956045,202559.1098901099,290635.6703296703,80163.16483516483,90236.0989010989,170399.26373626373,64193.0,25.13894271850586
2015-10-06,206772.92307692306,87931.95604395604,202736.01098901097,290667.967032967,80113.51648351649,90220.10989010989,170333.62637362638,64178.0,25.259212493896484
2015-10-07,206883.61538461538,87787.35164835164,202912.9120879121,290700.26373626373,80063.86813186813,90204.12087912088,170267.989010989,64163.0,25.13894271850586
2015-10-08,206994.3076923077,87642.74725274726,203089.81318681317,290732.56043956045,80014.21978021978,90188.13186813187,170202.35164835164,64148.0,24.848478317260746
2015-10-09,207105.0,87498.14285714286,203266.7142857143,290764.85714285716,79964.57142857143,90172.14285714286,170136.7142857143,64133.0,25.443025588989254
2015-10-12,207437.07692307694,87064.32967032967,203797.41758241758,290861.74725274724,79815.62637362638,90124.17582417582,169939.8021978022,64088.0,25.32502174377441
2015-10-13,207547.76923076922,86919.72527472528,203974.3186813187,290894.04395604396,79765.97802197802,90108.18681318681,169874.16483516485,64073.0,25.368141174316406
2015-10-14,207658.46153846153,86775.12087912088,204151.21978021978,290926.34065934067,79716.32967032967,90092.1978021978,169808.52747252746,64058.0,25.009599685668945
